Time,AngleX
751.6,-16.05187869
751.7,-15.42666899
751.8,-14.79528883
751.9,-14.15799076
752,-13.51502967
752.1,-12.86666276
752.2,-12.21314935
752.3,-11.55475084
752.4,-10.89173059
752.5,-10.22435379
752.6,-9.552887387
752.7,-8.877599955
752.8,-8.198761601
752.9,-7.516643852
753,-6.831519546
753.1,-6.143662723
753.2,-5.453348517
753.3,-4.760853044
753.4,-4.066453293
753.5,-3.370427015
753.6,-2.673052612
753.7,-1.974609023
753.8,-1.275375617
753.9,-0.575632077
754,0.124341708
754.1,0.824265757
754.2,1.523860112
754.3,2.222844942
754.4,2.920940664
754.5,3.617868049
754.6,4.313348335
754.7,5.007103339
754.8,5.698855569
754.9,6.388328332
755,7.07524585
755.1,7.759333363
755.2,8.440317246
755.3,9.117925115
755.4,9.791885935
755.5,10.46193013
755.6,11.1277897
755.7,11.78919829
755.8,12.44589137
755.9,13.09760625
756,13.74408227
756.1,14.38506083
756.2,15.02028557
756.3,15.64950239
756.4,16.27245961
756.5,16.88890807
756.6,17.4986012
756.7,18.10129511
756.8,18.69674875
756.9,19.28472394
757,19.8649855
757.1,20.43730132
757.2,21.0014425
757.3,21.55718338
757.4,22.10430168
757.5,22.64257855
757.6,23.17179869
757.7,23.69175042
757.8,24.20222576
757.9,24.70302054
758,25.19393444
758.1,25.6747711
758.2,26.1453382
758.3,26.60544751
758.4,27.05491499
758.5,27.49356087
758.6,27.92120969
758.7,28.3376904
758.8,28.74283641
758.9,29.13648567
759,29.51848072
759.1,29.88866878
759.2,30.24690177
759.3,30.59303639
759.4,30.92693422
759.5,31.24846168
759.6,31.55749017
759.7,31.85389609
759.8,32.13756087
759.9,32.40837106
760,32.66621833
760.1,32.91099955
760.2,33.14261681
760.3,33.36097746
760.4,33.56599417
760.5,33.75758493
760.6,33.9356731
760.7,34.10018746
760.8,34.2510622
760.9,34.38823697
761,34.5116569
761.1,34.62127263
761.2,34.71704031
761.3,34.79892164
761.4,34.86688386
761.5,34.9208998
761.6,34.96094784
761.7,34.98701197
761.8,34.99908176
761.9,34.99715238
762,34.98122461
762.1,34.95130482
762.2,34.90740497
762.3,34.84954262
762.4,34.77774092
762.5,34.69202859
762.6,34.59243991
762.7,34.47901472
762.8,34.35179838
762.9,34.21084177
763,34.05620129
763.1,33.88793878
763.2,33.70612155
763.3,33.51082232
763.4,33.3021192
763.5,33.08009568
763.6,32.84484057
763.7,32.59644795
763.8,32.3350172
763.9,32.06065286
764,31.77346469
764.1,31.47356756
764.2,31.16108143
764.3,30.83613127
764.4,30.49884708
764.5,30.14936375
764.6,29.78782108
764.7,29.41436367
764.8,29.02914092
764.9,28.63230689
765,28.22402033
765.1,27.80444453
765.2,27.37374732
765.3,26.93210098
765.4,26.47968216
765.5,26.01667182
765.6,25.54325516
765.7,25.05962154
765.8,24.5659644
765.9,24.0624812
766,23.54937334
766.1,23.02684603
766.2,22.4951083
766.3,21.95437282
766.4,21.40485589
766.5,20.84677729
766.6,20.28036027
766.7,19.70583137
766.8,19.1234204
766.9,18.53336032
767,17.93588714
767.1,17.33123985
767.2,16.71966029
767.3,16.10139309
767.4,15.47668555
767.5,14.84578754
767.6,14.20895141
767.7,13.56643189
767.8,12.91848598
767.9,12.26537285
768,11.60735373
768.1,10.94469183
768.2,10.27765219
768.3,9.606501632
768.4,8.9315086
768.5,8.252943083
768.6,7.5710765
768.7,6.886181586
768.8,6.198532292
768.9,5.508403668
769,4.816071755
769.1,4.121813478
769.2,3.425906531
769.3,2.728629267
769.4,2.030260587
769.5,1.331079831
769.6,0.63136666
769.7,-0.06859905
769.8,-0.76853732
769.9,-1.468168186
770,-2.167211804
770.1,-2.865388566
770.2,-3.562419211
770.3,-4.258024936
770.4,-4.951927508
770.5,-5.643849375
770.6,-6.333513777
770.7,-7.020644858
770.8,-7.704967775
770.9,-8.386208807
771,-9.064095468
771.1,-9.738356611
771.2,-10.40872254
771.3,-11.07492512
771.4,-11.73669788
771.5,-12.39377612
771.6,-13.04589701
771.7,-13.69279971
771.8,-14.33422548
771.9,-14.96991775
772,-15.59962225
772.1,-16.22308711
772.2,-16.84006295
772.3,-17.45030299
772.4,-18.05356314
772.5,-18.64960211
772.6,-19.23818149
772.7,-19.81906585
772.8,-20.39202285
772.9,-20.95682331
773,-21.51324132
773.1,-22.06105432
773.2,-22.60004319
773.3,-23.12999235
773.4,-23.65068982
773.5,-24.16192733
773.6,-24.66350039
773.7,-25.15520837
773.8,-25.63685461
773.9,-26.10824645
774,-26.56919534
774.1,-27.01951691
774.2,-27.45903103
774.3,-27.8875619
774.4,-28.30493812
774.5,-28.71099275
774.6,-29.10556335
774.7,-29.48849212
774.8,-29.85962589
774.9,-30.21881621
775,-30.5659194
775.1,-30.90079663
775.2,-31.22331395
775.3,-31.53334237
775.4,-31.83075787
775.5,-32.11544149
775.6,-32.38727936
775.7,-32.64616275
775.8,-32.89198811
775.9,-33.12465712
776,-33.3440767
776.1,-33.5501591
776.2,-33.74282188
776.3,-33.92198798
776.4,-34.08758574
776.5,-34.23954892
776.6,-34.37781674
776.7,-34.50233389
776.8,-34.61305056
776.9,-34.70992248
777,-34.79291089
777.1,-34.8619826
777.2,-34.91710998
777.3,-34.95827098
777.4,-34.98544914
777.5,-34.99863359
777.6,-34.99781905
777.7,-34.98300585
777.8,-34.95419991
777.9,-34.91141276
778,-34.85466151
778.1,-34.78396886
778.2,-34.69936309
778.3,-34.60087803
778.4,-34.48855309
778.5,-34.36243318
778.6,-34.22256876
778.7,-34.06901576
778.8,-33.90183562
778.9,-33.72109519
779,-33.52686677
779.1,-33.31922806
779.2,-33.0982621
779.3,-32.86405727
779.4,-32.61670726
779.5,-32.356311
779.6,-32.08297265
779.7,-31.79680153
779.8,-31.49791212
779.9,-31.18642397
780,-30.86246166
780.1,-30.52615478
780.2,-30.17763784
780.3,-29.81705025
780.4,-29.44453624
780.5,-29.0602448
780.6,-28.66432966
780.7,-28.25694916
780.8,-27.83826627
780.9,-27.40844843
781,-26.96766759
781.1,-26.51610003
781.2,-26.05392639
781.3,-25.58133153
781.4,-25.09850447
781.5,-24.60563835
781.6,-24.1029303
781.7,-23.5905814
781.8,-23.06879658
781.9,-22.53778455
782,-21.99775771
782.1,-21.44893206
782.2,-20.89152712
782.3,-20.32576585
782.4,-19.75187454
782.5,-19.17008275
782.6,-18.58062318
782.7,-17.9837316
782.8,-17.37964678
782.9,-16.76861033
783,-16.15086665
783.1,-15.52666285
783.2,-14.89624859
783.3,-14.25987602
783.4,-13.6177997
783.5,-12.97027644
783.6,-12.31756524
783.7,-11.65992718
783.8,-10.9976253
783.9,-10.33092452
784,-9.660091509
784.1,-8.985394589
784.2,-8.307103631
784.3,-7.625489943
784.4,-6.94082616
784.5,-6.253386139
784.6,-5.563444847
784.7,-4.871278251
784.8,-4.177163209
784.9,-3.481377357
785,-2.784199001
785.1,-2.085907002
785.2,-1.386780668
785.3,-0.687099641
785.4,0.012856218
785.5,0.712806933
785.6,1.412472536
785.7,2.111573169
785.8,2.8098292
785.9,3.506961337
786,4.202690736
786.1,4.896739115
786.2,5.588828864
786.3,6.278683156
786.4,6.966026058
786.5,7.650582642
786.6,8.332079096
786.7,9.010242829
786.8,9.684802585
786.9,10.35548855
787,11.02203246
787.1,11.6841677
787.2,12.34162943
787.3,12.99415467
787.4,13.64148242
787.5,14.28335376
787.6,14.91951196
787.7,15.54970254
787.8,16.17367345
787.9,16.79117511
788,17.40196052
788.1,18.00578538
788.2,18.60240817
788.3,19.19159024
788.4,19.77309593
788.5,20.34669265
788.6,20.91215096
788.7,21.46924468
788.8,22.017751
788.9,22.55745051
789,23.08812734
789.1,23.60956923
789.2,24.1215676
789.3,24.62391767
789.4,25.1164185
789.5,25.5988731
789.6,26.07108849
789.7,26.53287579
789.8,26.9840503
789.9,27.42443154
790,27.85384338
790.1,28.27211405
790.2,28.67907625
790.3,29.07456721
790.4,29.45842873
790.5,29.83050726
790.6,30.19065399
790.7,30.53872487
790.8,30.87458066
790.9,31.19808703
791,31.50911458
791.1,31.8075389
791.2,32.09324064
791.3,32.3661055
791.4,32.62602436
791.5,32.87289324
791.6,33.1066134
791.7,33.32709136
791.8,33.53423892
791.9,33.72797324
792,33.90821681
792.1,34.07489756
792.2,34.22794879
792.3,34.36730931
792.4,34.49292336
792.5,34.6047407
792.6,34.7027166
792.7,34.78681188
792.8,34.8569929
792.9,34.91323159
793,34.95550545
793.1,34.98379757
793.2,34.99809664
793.3,34.99839694
793.4,34.98469835
793.5,34.95700635
793.6,34.915332
793.7,34.85969199
793.8,34.79010857
793.9,34.70660957
794,34.60922839
794.1,34.49800398
794.2,34.37298082
794.3,34.23420894
794.4,34.08174382
794.5,33.91564646
794.6,33.7359833
794.7,33.54282619
794.8,33.3362524
794.9,33.11634455
795,32.88319061
795.1,32.63688383
795.2,32.37752273
795.3,32.10521105
795.4,31.82005772
795.5,31.52217679
795.6,31.2116874
795.7,30.88871376
795.8,30.55338505
795.9,30.20583538
796,29.84620379
796.1,29.47463411
796.2,29.09127498
796.3,28.69627972
796.4,28.28980633
796.5,27.87201739
796.6,27.44308002
796.7,27.00316579
796.8,26.55245064
796.9,26.09111488
797,25.61934301
797.1,25.13732375
797.2,24.64524989
797.3,24.14331826
797.4,23.63172963
797.5,23.11068862
797.6,22.58040364
797.7,22.04108681
797.8,21.49295383
797.9,20.93622395
798,20.37111987
798.1,19.79786761
798.2,19.21669647
798.3,18.6278389
798.4,18.03153045
798.5,17.42800962
798.6,16.81751783
798.7,16.20029925
798.8,15.57660077
798.9,14.94667185
799,14.31076447
799.1,13.66913297
799.2,13.022034
799.3,12.36972639
799.4,11.71247105
799.5,11.05053088
799.6,10.38417065
799.7,9.713656884
799.8,9.039257787
799.9,8.361243108
800,7.679884043
800.1,6.995453127
800.2,6.308224123
800.3,5.618471913
800.4,4.92647239
800.5,4.232502343
800.6,3.536839352
800.7,2.839761672
800.8,2.141548125
800.9,1.442477988
801,0.742830879
801.1,0.042886647
801.2,-0.657074739
801.3,-1.356773303
801.4,-2.055929177
801.5,-2.754262706
801.6,-3.451494567
801.7,-4.147345876
801.8,-4.841538302
801.9,-5.533794177
802,-6.223836609
802.1,-6.911389588
802.2,-7.596178104
802.3,-8.27792825
802.4,-8.956367335
802.5,-9.631223993
802.6,-10.30222829
802.7,-10.96911183
802.8,-11.63160788
802.9,-12.28945143
803,-12.94237937
803.1,-13.59013053
803.2,-14.23244582
803.3,-14.86906832
803.4,-15.49974339
803.5,-16.12421877
803.6,-16.74224468
803.7,-17.35357391
803.8,-17.95796195
803.9,-18.55516704
804,-19.14495031
804.1,-19.72707586
804.2,-20.30131083
804.3,-20.86742556
804.4,-21.42519359
804.5,-21.97439183
804.6,-22.51480061
804.7,-23.04620377
804.8,-23.56838875
804.9,-24.08114669
805,-24.5842725
805.1,-25.07756492
805.2,-25.56082665
805.3,-26.03386439
805.4,-26.49648893
805.5,-26.94851523
805.6,-27.38976249
805.7,-27.8200542
805.8,-28.23921826
805.9,-28.64708702
806,-29.04349732
806.1,-29.4282906
806.2,-29.80131297
806.3,-30.1624152
806.4,-30.51145288
806.5,-30.84828637
806.6,-31.17278097
806.7,-31.48480687
806.8,-31.78423926
806.9,-32.07095838
807,-32.34484955
807.1,-32.60580321
807.2,-32.85371498
807.3,-33.08848571
807.4,-33.31002148
807.5,-33.51823368
807.6,-33.71303904
807.7,-33.89435964
807.8,-34.06212294
807.9,-34.21626185
808,-34.35671471
808.1,-34.48342534
808.2,-34.59634306
808.3,-34.6954227
808.4,-34.78062464
808.5,-34.85191479
808.6,-34.90926464
808.7,-34.95265125
808.8,-34.98205727
808.9,-34.99747093
809,-34.99888606
809.1,-34.98630211
809.2,-34.95972411
809.3,-34.91916268
809.4,-34.86463405
809.5,-34.79616003
809.6,-34.71376802
809.7,-34.61749096
809.8,-34.50736736
809.9,-34.38344128
810,-34.24576228
810.1,-34.09438543
810.2,-33.92937128
810.3,-33.75078584
810.4,-33.55870053
810.5,-33.35319218
810.6,-33.13434301
810.7,-32.90224054
810.8,-32.65697761
810.9,-32.39865233
811,-32.12736802
811.1,-31.84323319
811.2,-31.54636149
811.3,-31.23687167
811.4,-30.91488751
811.5,-30.58053781
811.6,-30.23395631
811.7,-29.87528162
811.8,-29.50465722
811.9,-29.12223136
812,-28.72815698
812.1,-28.32259173
812.2,-27.90569782
812.3,-27.477642
812.4,-27.03859549
812.5,-26.5887339
812.6,-26.12823718
812.7,-25.6572895
812.8,-25.17607926
812.9,-24.68479892
813,-24.18364498
813.1,-23.67281792
813.2,-23.15252204
813.3,-22.62296546
813.4,-22.08435999
813.5,-21.53692108
813.6,-20.98086768
813.7,-20.41642222
813.8,-19.84381046
813.9,-19.26326144
814,-18.67500737
814.1,-18.07928355
814.2,-17.47632826
814.3,-16.86638267
814.4,-16.24969075
814.5,-15.62649917
814.6,-14.9970572
814.7,-14.36161661
814.8,-13.72043156
814.9,-13.07375852
815,-12.42185615
815.1,-11.76498521
815.2,-11.10340843
815.3,-10.43739043
815.4,-9.767197619
815.5,-9.093098057
815.6,-8.415361376
815.7,-7.734258664
815.8,-7.05006235
815.9,-6.363046106
816,-5.673484729
816.1,-4.981654033
816.2,-4.287830742
816.3,-3.592292376
816.4,-2.89531714
816.5,-2.197183817
816.6,-1.498171649
816.7,-0.798560233
816.8,-0.098629403
816.9,0.601340877
817,1.301070629
817.1,2.00027997
817.2,2.698689226
817.3,3.396019042
817.4,4.091990496
817.5,4.786325208
817.6,5.478745454
817.7,6.168974275
817.8,6.856735588
817.9,7.541754298
818,8.223756407
818.1,8.902469124
818.2,9.577620971
818.3,10.2489419
818.4,10.91616338
818.5,11.57901855
818.6,12.23724226
818.7,12.89057124
818.8,13.53874417
818.9,14.18150177
819,14.81858697
819.1,15.44974493
819.2,16.07472319
819.3,16.69327178
819.4,17.30514329
819.5,17.91009296
819.6,18.50787884
819.7,19.09826182
819.8,19.68100574
819.9,20.25587753
820,20.82264723
820.1,21.38108815
820.2,21.93097693
820.3,22.4720936
820.4,23.00422174
820.5,23.52714849
820.6,24.0406647
820.7,24.54456496
820.8,25.03864773
820.9,25.52271536
821,25.99657426
821.1,26.46003487
821.2,26.91291182
821.3,27.35502396
821.4,27.78619446
821.5,28.20625085
821.6,28.61502512
821.7,29.01235375
821.8,29.39807784
821.9,29.77204308
822,30.1340999
822.1,30.48410349
822.2,30.82191384
822.3,31.14739584
822.4,31.46041929
822.5,31.760859
822.6,32.04859478
822.7,32.32351156
822.8,32.58549936
822.9,32.83445339
823,33.07027408
823.1,33.29286711
823.2,33.50214343
823.3,33.69801934
823.4,33.88041649
823.5,34.04926192
823.6,34.20448811
823.7,34.34603295
823.8,34.47383985
823.9,34.58785766
824,34.68804079
824.1,34.77434917
824.2,34.84674827
824.3,34.90520914
824.4,34.94970839
824.5,34.98022823
824.6,34.99675643
824.7,34.99928641
824.8,34.98781713
824.9,34.96235319
825,34.92290478
825.1,34.86948767
825.2,34.80212323
825.3,34.72083841
825.4,34.62566572
825.5,34.51664322
825.6,34.39381452
825.7,34.25722875
825.8,34.10694055
825.9,33.94301003
826,33.76550276
826.1,33.57448974
826.2,33.37004737
826.3,33.15225742
826.4,32.92120701
826.5,32.67698856
826.6,32.41969975
826.7,32.1494435
826.8,31.86632789
826.9,31.57046618
827,31.2619767
827.1,30.94098285
827.2,30.60761301
827.3,30.26200054
827.4,29.90428368
827.5,29.5346055
827.6,29.15311387
827.7,28.75996138
827.8,28.35530529
827.9,27.93930746
828,27.51213428
828.1,27.07395661
828.2,26.62494972
828.3,26.1652932
828.4,25.69517092
828.5,25.21477091
828.6,24.72428533
828.7,24.22391036
828.8,23.71384615
828.9,23.19429672
829,22.66546988
829.1,22.12757716
829.2,21.5808337
829.3,21.02545819
829.4,20.46167278
829.5,19.88970298
829.6,19.30977755
829.7,18.72212848
829.8,18.1269908
829.9,17.52460257
830,16.91520473
830.1,16.29904103
830.2,15.67635794
830.3,15.04740451
830.4,14.41243232
830.5,13.77169535
830.6,13.12544989
830.7,12.47395442
830.8,11.81746953
830.9,11.15625781
831,10.49058374
831.1,9.820713579
831.2,9.146915261
831.3,8.469458298
831.4,7.788613666
831.5,7.104653691
831.6,6.41785195
831.7,5.728483153
831.8,5.03682304
831.9,4.343148264
832,3.647736287
832.1,2.950865265
832.2,2.252813935
832.3,1.55386151
832.4,0.854287561
832.5,0.154371909
832.6,-0.545605491
832.7,-1.245364655
832.8,-1.94462569
832.9,-2.643108901
833,-3.340534903
833.1,-4.036624736
833.2,-4.731099973
833.3,-5.423682833
833.4,-6.114096293
833.5,-6.802064195
833.6,-7.487311362
833.7,-8.169563704
833.8,-8.84854833
833.9,-9.523993655
834,-10.19562951
834.1,-10.86318725
834.2,-11.52639986
834.3,-12.18500206
834.4,-12.83873042
834.5,-13.48732346
834.6,-14.13052176
834.7,-14.76806803
834.8,-15.39970727
834.9,-16.02518684
835,-16.64425654
835.1,-17.25666876
835.2,-17.86217855
835.3,-18.4605437
835.4,-19.05152488
835.5,-19.63488571
835.6,-20.21039284
835.7,-20.77781609
835.8,-21.33692848
835.9,-21.88750639
836,-22.42932959
836.1,-22.96218135
836.2,-23.48584855
836.3,-24.00012172
836.4,-24.50479517
836.5,-24.99966702
836.6,-25.48453934
836.7,-25.95921818
836.8,-26.42351368
836.9,-26.87724013
837,-27.32021604
837.1,-27.75226423
837.2,-28.17321189
837.3,-28.58289063
837.4,-28.9811366
837.5,-29.3677905
837.6,-29.74269768
837.7,-30.10570817
837.8,-30.45667678
837.9,-30.79546313
838,-31.1219317
838.1,-31.43595192
838.2,-31.73739817
838.3,-32.02614989
838.4,-32.30209157
838.5,-32.56511285
838.6,-32.81510851
838.7,-33.05197858
838.8,-33.27562829
838.9,-33.48596819
839,-33.68291415
839.1,-33.8663874
839.2,-34.03631454
839.3,-34.19262761
839.4,-34.33526408
839.5,-34.46416691
839.6,-34.57928453
839.7,-34.6805709
839.8,-34.7679855
839.9,-34.84149337
840,-34.90106511
840.1,-34.94667688
840.2,-34.97831046
840.3,-34.99595317
840.4,-34.99959797
840.5,-34.9892434
840.6,-34.96489359
840.7,-34.9265583
840.8,-34.87425285
840.9,-34.80799816
841,-34.72782073
841.1,-34.63375264
841.2,-34.52583152
841.3,-34.40410052
841.4,-34.26860833
841.5,-34.11940917
841.6,-33.95656269
841.7,-33.78013404
841.8,-33.59019379
841.9,-33.3868179
842,-33.17008774
842.1,-32.94008998
842.2,-32.69691663
842.3,-32.44066494
842.4,-32.17143742
842.5,-31.88934176
842.6,-31.59449078
842.7,-31.28700243
842.8,-30.9669997
842.9,-30.63461058
843,-30.28996802
843.1,-29.93320988
843.2,-29.56447885
843.3,-29.18392243
843.4,-28.79169283
843.5,-28.38794693
843.6,-27.97284623
843.7,-27.54655677
843.8,-27.10924905
843.9,-26.661098
844,-26.20228286
844.1,-25.73298716
844.2,-25.2533986
844.3,-24.76370902
844.4,-24.26411429
844.5,-23.75481424
844.6,-23.23601258
844.7,-22.70791682
844.8,-22.1707382
844.9,-21.62469158
845,-21.06999537
845.1,-20.50687144
845.2,-19.93554504
845.3,-19.35624469
845.4,-18.76920209
845.5,-18.17465207
845.6,-17.57283243
845.7,-16.96398388
845.8,-16.34834998
845.9,-15.72617694
846,-15.09771365
846.1,-14.46321148
846.2,-13.82292421
846.3,-13.17710796
846.4,-12.52602104
846.5,-11.86992387
846.6,-11.2090789
846.7,-10.54375044
846.8,-9.874204629
846.9,-9.200709264
847,-8.523533738
847.1,-7.842948911
847.2,-7.15922701
847.3,-6.472641514
847.4,-5.783467047
847.5,-5.09197927
847.6,-4.39845477
847.7,-3.703170946
847.8,-3.006405904
847.9,-2.308438339
848,-1.609547429
848.1,-0.910012723
848.2,-0.210114023
848.3,0.48986872
848.4,1.189655522
848.5,1.888966477
848.6,2.587521871
848.7,3.285042291
848.8,3.981248738
848.9,4.675862738
849,5.368606455
849.1,6.059202802
849.2,6.747375548
849.3,7.432849434
849.4,8.115350279
849.5,8.794605092
849.6,9.470342181
849.7,10.14229126
849.8,10.81018356
849.9,11.47375192
850,12.13273094
850.1,12.78685703
850.2,13.43586855
850.3,14.0795059
850.4,14.71751163
850.5,15.34963056
850.6,15.97560983
850.7,16.59519908
850.8,17.20815047
850.9,17.81421883
851,18.41316173
851.1,19.00473962
851.2,19.58871587
851.3,20.16485689
851.4,20.73293224
851.5,21.29271469
851.6,21.84398034
851.7,22.38650868
851.8,22.92008273
851.9,23.44448904
852,23.95951787
852.1,24.46496322
852.2,24.9606229
852.3,25.44629867
852.4,25.92179626
852.5,26.38692548
852.6,26.84150027
852.7,27.28533883
852.8,27.71826361
852.9,28.14010146
853,28.55068364
853.1,28.94984593
853.2,29.33742867
853.3,29.71327683
853.4,30.07724007
853.5,30.42917282
853.6,30.7689343
853.7,31.09638862
853.8,31.4114048
853.9,31.71385684
854,32.00362375
854.1,32.28058965
854.2,32.54464374
854.3,32.7956804
854.4,33.03359923
854.5,33.25830506
854.6,33.46970801
854.7,33.66772353
854.8,33.8522724
854.9,34.02328082
855,34.18068038
855.1,34.32440812
855.2,34.45440656
855.3,34.57062369
855.4,34.67301303
855.5,34.76153364
855.6,34.83615009
855.7,34.89683254
855.8,34.94355673
855.9,34.97630396
856,34.99506114
856.1,34.99982076
856.2,34.99058091
856.3,34.96734531
856.4,34.93012322
856.5,34.87892956
856.6,34.81378479
856.7,34.73471497
856.8,34.64175172
856.9,34.53493224
857,34.41429925
857.1,34.27990099
857.2,34.13179123
857.3,33.97002921
857.4,33.79467963
857.5,33.60581263
857.6,33.40350375
857.7,33.18783392
857.8,32.95888939
857.9,32.71676175
858,32.46154784
858.1,32.19334975
858.2,31.91227474
858.3,31.61843525
858.4,31.31194881
858.5,30.992938
858.6,30.66153043
858.7,30.31785866
858.8,29.96206015
858.9,29.59427722
859,29.21465697
859.1,28.82335124
859.2,28.42051656
859.3,28.00631405
859.4,27.58090939
859.5,27.14447274
859.6,26.69717865
859.7,26.23920605
859.8,25.77073812
859.9,25.29196224
860,24.80306991
860.1,24.30425668
860.2,23.79572207
860.3,23.27766949
860.4,22.75030616
860.5,22.213843
860.6,21.66849461
860.7,21.1144791
860.8,20.55201809
860.9,19.98133654
861,19.40266272
861.1,18.8162281
861.2,18.22226724
861.3,17.62101771
861.4,17.01272001
861.5,16.39761745
861.6,15.77595606
861.7,15.1479845
861.8,14.51395395
861.9,13.874118
862,13.2287326
862.1,12.57805588
862.2,11.92234811
862.3,11.26187155
862.4,10.5968904
862.5,9.927670632
862.6,9.254479929
862.7,8.577587556
862.8,7.897264263
862.9,7.21378217
863,6.52741466
863.1,5.838436271
863.2,5.147122585
863.3,4.453750119
863.4,3.758596212
863.5,3.061938917
863.6,2.364056887
863.7,1.665229266
863.8,0.965735576
863.9,0.265855604
864,-0.434130707
864.1,-1.133943371
864.2,-1.833302473
864.3,-2.531928278
864.4,-3.229541346
864.5,-3.92586264
864.6,-4.620613642
864.7,-5.31351646
864.8,-6.004293942
864.9,-6.692669786
865,-7.378368652
865.1,-8.061116269
865.2,-8.740639546
865.3,-9.416666685
865.4,-10.08892728
865.5,-10.75715244
865.6,-11.42107489
865.7,-12.08042905
865.8,-12.73495121
865.9,-13.38437955
866,-14.02845432
866.1,-14.6669179
866.2,-15.2995149
866.3,-15.92599231
866.4,-16.54609952
866.5,-17.15958852
866.6,-17.76621392
866.7,-18.36573306
866.8,-18.95790616
866.9,-19.54249634
867,-20.11926979
867.1,-20.6879958
867.2,-21.24844688
867.3,-21.80039887
867.4,-22.34363099
867.5,-22.87792596
867.6,-23.40307006
867.7,-23.91885325
867.8,-24.42506921
867.9,-24.92151547
868,-25.40799346
868.1,-25.88430859
868.2,-26.35027034
868.3,-26.80569233
868.4,-27.2503924
868.5,-27.68419268
868.6,-28.10691966
868.7,-28.51840424
868.8,-28.91848183
868.9,-29.30699242
869,-29.68378061
869.1,-30.04869568
869.2,-30.40159167
869.3,-30.74232743
869.4,-31.07076666
869.5,-31.38677801
869.6,-31.69023506
869.7,-31.98101644
869.8,-32.25900584
869.9,-32.52409207
870,-32.7761691
870.1,-33.01513609
870.2,-33.24089747
870.3,-33.45336294
870.4,-33.65244751
870.5,-33.83807154
870.6,-34.0101608
870.7,-34.16864645
870.8,-34.31346509
870.9,-34.44455881
871,-34.56187516
871.1,-34.66536722
871.2,-34.7549936
871.3,-34.83071844
871.4,-34.89251146
871.5,-34.94034794
871.6,-34.97420875
871.7,-34.99408034
871.8,-34.99995477
871.9,-34.99182968
872,-34.96970832
872.1,-34.93359955
872.2,-34.8835178
872.3,-34.81948311
872.4,-34.7415211
872.5,-34.64966293
872.6,-34.54394537
872.7,-34.42441068
872.8,-34.29110669
872.9,-34.14408672
873,-33.98340957
873.1,-33.8091395
873.2,-33.62134623
873.3,-33.42010487
873.4,-33.20549592
873.5,-32.9776052
873.6,-32.73652389
873.7,-32.4823484
873.8,-32.21518041
873.9,-31.93512677
874,-31.64229951
874.1,-31.33681575
874.2,-31.01879769
874.3,-30.68837251
874.4,-30.3456724
874.5,-29.99083442
874.6,-29.62400051
874.7,-29.2453174
874.8,-28.85493654
874.9,-28.4530141
875,-28.03971083
875.1,-27.61519205
875.2,-27.17962756
875.3,-26.73319159
875.4,-26.27606269
875.5,-25.80842372
875.6,-25.33046172
875.7,-24.84236787
875.8,-24.34433741
875.9,-23.83656954
876,-23.31926736
876.1,-22.79263779
876.2,-22.25689146
876.3,-21.71224267
876.4,-21.15890928
876.5,-20.5971126
876.6,-20.02707735
876.7,-19.44903154
876.8,-18.86320638
876.9,-18.26983618
877,-17.66915829
877.1,-17.06141298
877.2,-16.44684333
877.3,-15.82569516
877.4,-15.19821692
877.5,-14.5646596
877.6,-13.92527661
877.7,-13.28032369
877.8,-12.63005882
877.9,-11.9747421
878,-11.31463564
878.1,-10.65000348
878.2,-9.981111454
878.3,-9.308227119
878.4,-8.631619617
878.5,-7.951559583
878.6,-7.268319031
878.7,-6.582171248
878.8,-5.893390685
878.9,-5.202252844
879,-4.509034171
879.1,-3.814011944
879.2,-3.117464164
879.3,-2.419669439
879.4,-1.720906879
879.5,-1.021455979
879.6,-0.321596511
879.7,0.378391592
879.8,1.078228344
879.9,1.777633818
880,2.476328263
880.1,3.174032209
880.2,3.870466585
880.3,4.565352826
880.4,5.258412986
880.5,5.949369851
880.6,6.637947048
880.7,7.323869155
880.8,8.006861811
880.9,8.686651829
881,9.362967303
881.1,10.03553771
881.2,10.70409404
881.3,11.36836888
881.4,12.02809652
881.5,12.68301308
881.6,13.33285661
881.7,13.97736717
881.8,14.61628696
881.9,15.24936044
882,15.87633438
882.1,16.496958
882.2,17.11098305
882.3,17.71816394
882.4,18.3182578
882.5,18.9110246
882.6,19.49622724
882.7,20.07363166
882.8,20.64300688
882.9,21.20412518
883,21.75676211
883.1,22.30069663
883.2,22.83571116
883.3,23.36159172
883.4,23.87812795
883.5,24.38511325
883.6,24.88234483
883.7,25.3696238
883.8,25.84675526
883.9,26.31354836
884,26.76981639
884.1,27.21537686
884.2,27.65005153
884.3,28.07366656
884.4,28.48605249
884.5,28.88704438
884.6,29.27648184
884.7,29.6542091
884.8,30.02007506
884.9,30.3739334
885,30.71564257
885.1,31.04506589
885.2,31.3620716
885.3,31.6665329
885.4,31.95832801
885.5,32.23734021
885.6,32.50345791
885.7,32.75657466
885.8,32.99658921
885.9,33.22340557
886,33.43693301
886.1,33.63708612
886.2,33.82378485
886.3,33.99695451
886.4,34.15652584
886.5,34.30243502
886.6,34.43462369
886.7,34.55303896
886.8,34.65763348
886.9,34.7483654
887,34.82519845
887.1,34.88810187
887.2,34.93705053
887.3,34.97202482
887.4,34.99301078
887.5,35
887.6,34.99298968
887.7,34.97198263
