t,rpm,PE,uF,EmergP
978.78,121.596197102565,6460.19406232076,0.917852618925,-0.703560332619018
978.8,121.596196576757,6460.19400645022,0.917852614956007,-0.689129906792691
978.82,121.596196050998,6460.19395058497,0.917852610987391,-0.675007618392199
978.84,121.59619552529,6460.19389472503,0.917852607019151,-0.661208004431263
978.86,121.596194999632,6460.1938388704,0.91785260305129,-0.647745532788489
978.88,121.596194474023,6460.1937830211,0.917852599083805,-0.634634577384652
978.9,121.596193948465,6460.19372717712,0.9178525951167,-0.621889393501381
978.92,121.596193422957,6460.19367133848,0.917852591149974,-0.609524093277429
978.94,121.5961928975,6460.19361550519,0.917852587183627,-0.597552621435711
978.96,121.596192372093,6460.19355967725,0.917852583217661,-0.585988731283898
978.98,121.596191846736,6460.19350385467,0.917852579252076,-0.574845961031707
979,121.596191321429,6460.19344803745,0.917852575286871,-0.564137610472366
979.02,121.596190796174,6460.19339222561,0.917852571322048,-0.553876718068061
979.04,121.596190270969,6460.19333641915,0.917852567357608,-0.54407603848429
979.06,121.596189745814,6460.19328061808,0.91785256339355,-0.534748020615476
979.08,121.596189220711,6460.1932248224,0.917852559429876,-0.525904786137113
979.1,121.596188695658,6460.19316903214,0.917852555466586,-0.517558108633196
979.12,121.596188170656,6460.19311324728,0.917852551503681,-0.509719393326666
979.14,121.596187645705,6460.19305746785,0.91785254754116,-0.502399657459438
979.16,121.596187120806,6460.19300169384,0.917852543579025,-0.49560951135399
979.18,121.596186595957,6460.19294592527,0.917852539617276,-0.489359140189274
979.2,121.59618607116,6460.19289016214,0.917852535655914,-0.483658286527242
979.22,121.596185546414,6460.19283440445,0.917852531694938,-0.478516233623764
979.24,121.596185021719,6460.19277865223,0.91785252773435,-0.473941789545985
979.26,121.596184497076,6460.19272290547,0.917852523774151,-0.469943272137015
979.28,121.596183972484,6460.19266716418,0.91785251981434,-0.466528494842303
979.3,121.596183447944,6460.19261142838,0.917852515854919,-0.463704753433292
979.32,121.596182923455,6460.19255569806,0.917852511895887,-0.461478813647032
979.34,121.596182399018,6460.19249997323,0.917852507937246,-0.459856899765651
979.36,121.596181874633,6460.19244425391,0.917852503978996,-0.45884468415314
979.38,121.5961813503,6460.19238854011,0.917852500021137,-0.458447277771443
979.4,121.596180826019,6460.19233283182,0.91785249606367,-0.458669221692229
979.42,121.59618030179,6460.19227712905,0.917852492106596,-0.45951447961343
979.44,121.596179777613,6460.19222143182,0.917852488149915,-0.460986431402908
979.46,121.596179253487,6460.19216574013,0.917852484193627,-0.46308786766767
979.48,121.596178729415,6460.19211005399,0.917852480237734,-0.465820985372015
979.5,121.596178205394,6460.1920543734,0.917852476282235,-0.469187384498069
979.52,121.596177681426,6460.19199869838,0.917852472327131,-0.47318806576074
979.54,121.59617715751,6460.19194302893,0.917852468372423,-0.477823429380018
979.56,121.596176633647,6460.19188736505,0.917852464418112,-0.483093274908454
979.58,121.596176109836,6460.19183170677,0.917852460464197,-0.488996802115308
979.6,121.596175586078,6460.19177605408,0.91785245651068,-0.495532612922757
979.62,121.596175062373,6460.19172040698,0.91785245255756,-0.502698714390132
979.64,121.596174538721,6460.19166476551,0.91785244860484,-0.510492522738175
979.66,121.596174015121,6460.19160912964,0.917852444652518,-0.518910868406453
979.68,121.596173491574,6460.1915534994,0.917852440700595,-0.527950002130427
979.7,121.59617296808,6460.1914978748,0.917852436749073,-0.537605602026641
979.72,121.59617244464,6460.19144225583,0.917852432797951,-0.547872781672022
979.74,121.596171921252,6460.19138664251,0.917852428847231,-0.558746099160579
979.76,121.596171397918,6460.19133103484,0.917852424896912,-0.570219567117812
979.78,121.596170874637,6460.19127543284,0.917852420946996,-0.582286663654514
979.8,121.596170351409,6460.19121983651,0.917852416997482,-0.594940344238652
979.82,121.596169828235,6460.19116424585,0.917852413048371,-0.608173054458381
979.84,121.596169305115,6460.19110866089,0.917852409099665,-0.621976743654456
979.86,121.596168782047,6460.19105308161,0.917852405151363,-0.636342879397567
979.88,121.596168259034,6460.19099750803,0.917852401203466,-0.651262462773255
979.9,121.596167736074,6460.19094194017,0.917852397255974,-0.66672604445613
979.92,121.596167213168,6460.19088637802,0.917852393308888,-0.682723741533464
979.94,121.596166690316,6460.19083082159,0.917852389362209,-0.699245255050971
979.96,121.596166167518,6460.19077527089,0.917852385415938,-0.716279888243422
979.98,121.596165644774,6460.19071972594,0.917852381470073,-0.73381656541821
980,121.596165122084,6460.19066418672,0.917852377524617,-0.751843851453525
980.02,121.596164599448,6460.19060865327,0.91785237357957,-0.77034997187444
980.04,121.596164076866,6460.19055312557,0.917852369634932,-0.789322833467577
980.06,121.596163554339,6460.19049760364,0.917852365690704,-0.808750045399347
980.08,121.596163031866,6460.19044208749,0.917852361746885,-0.828618940791606
980.1,121.596162509447,6460.19038657713,0.917852357803479,-0.848916598716367
980.12,121.596161987083,6460.19033107255,0.917852353860483,-0.869629866571532
980.14,121.596161464773,6460.19027557378,0.917852349917899,-0.890745382788815
980.16,121.596160942518,6460.19022008081,0.917852345975728,-0.912249599834644
980.18,121.596160420318,6460.19016459366,0.91785234203397,-0.934128807464167
980.2,121.596159898173,6460.19010911233,0.917852338092626,-0.956369156173655
980.22,121.596159376082,6460.19005363683,0.917852334151696,-0.978956680821422
980.24,121.596158854047,6460.18999816717,0.91785233021118,-1.00187732436279
980.26,121.596158332066,6460.18994270335,0.91785232627108,-1.02511696165776
980.28,121.596157810141,6460.18988724539,0.917852322331396,-1.04866142330773
980.3,121.596157288271,6460.18983179329,0.917852318392127,-1.07249651947676
980.32,121.596156766456,6460.18977634705,0.917852314453276,-1.0966080636507
980.34,121.596156244696,6460.18972090669,0.917852310514842,-1.12098189629391
980.36,121.596155722991,6460.18966547222,0.917852306576826,-1.14560390835673
980.38,121.596155201342,6460.18961004364,0.917852302639228,-1.17046006458985
980.4,121.596154679749,6460.18955462095,0.91785229870205,-1.19553642662483
980.42,121.596154158211,6460.18949920417,0.917852294765291,-1.22081917577811
980.44,121.596153636729,6460.18944379331,0.917852290828952,-1.2462946355319
980.46,121.596153115302,6460.18938838836,0.917852286893034,-1.27194929365795
980.48,121.596152593931,6460.18933298934,0.917852282957537,-1.29776982393714
980.5,121.596152072617,6460.18927759627,0.917852279022461,-1.32374310743965
980.52,121.596151551358,6460.18922220913,0.917852275087808,-1.34985625332313
980.54,121.596151030155,6460.18916682795,0.917852271153578,-1.37609661911326
980.56,121.596150509008,6460.18911145273,0.917852267219771,-1.40245183043209
980.58,121.596149987917,6460.18905608348,0.917852263286388,-1.42890980012984
980.6,121.596149466883,6460.1890007202,0.91785225935343,-1.45545874679749
980.62,121.596148945905,6460.1889453629,0.917852255420896,-1.48208721261759
980.64,121.596148424983,6460.18889001159,0.917852251488788,-1.50878408052319
980.66,121.596147904118,6460.18883466628,0.917852247557106,-1.53553859063859
980.68,121.596147383309,6460.18877932698,0.91785224362585,-1.56234035596517
980.7,121.596146862557,6460.18872399369,0.917852239695022,-1.58917937729314
980.72,121.596146341861,6460.18866866642,0.917852235764621,-1.61604605730175
980.74,121.596145821222,6460.18861334517,0.917852231834649,-1.64293121383707
980.76,121.59614530064,6460.18855802997,0.917852227905106,-1.6698260923292
980.78,121.596144780115,6460.1885027208,0.917852223975991,-1.69672237733913
980.8,121.596144259647,6460.18844741769,0.917852220047306,-1.72361220320969
980.82,121.596143739236,6460.18839212063,0.917852216119052,-1.75048816380139
980.84,121.596143218882,6460.18833682964,0.917852212191229,-1.77734332130113
980.86,121.596142698585,6460.18828154473,0.917852208263837,-1.8041712140851
980.88,121.596142178345,6460.18822626589,0.917852204336877,-1.8309658636243
980.9,121.596141658163,6460.18817099315,0.91785220041035,-1.85772178042103
980.92,121.596141138038,6460.1881157265,0.917852196484256,-1.88443396896806
980.94,121.59614061797,6460.18806046596,0.917852192558595,-1.91109793172165
980.96,121.59614009796,6460.18800521152,0.917852188633369,-1.93770967208359
980.98,121.596139578008,6460.18794996321,0.917852184708577,-1.96426569638783
981,121.596139058113,6460.18789472103,0.917852180784221,-1.99076301488973
981.02,121.596138538276,6460.18783948497,0.9178521768603,-2.01719914176014
981.04,121.596138018496,6460.18778425506,0.917852172936815,-2.04357209407856
981.06,121.596137498775,6460.1877290313,0.917852169013768,-2.06988038984164
981.08,121.596136979111,6460.1876738137,0.917852165091157,-2.09612304497936
981.1,121.596136459506,6460.18761860226,0.917852161168985,-2.12229956939287
981.12,121.596135939959,6460.18756339699,0.917852157247251,-2.14840996202444
981.14,121.596135420469,6460.1875081979,0.917852153325956,-2.17445470496454
981.16,121.596134901038,6460.187453005,0.917852149405101,-2.20043475661264
981.18,121.596134381666,6460.1873978183,0.917852145484685,-2.22635154390591
981.2,121.596133862351,6460.1873426378,0.917852141564711,-2.25220695363068
981.22,121.596133343095,6460.18728746351,0.917852137645177,-2.27800332283186
981.24,121.596132823898,6460.18723229543,0.917852133726085,-2.30374342834655
981.26,121.596132304759,6460.18717713358,0.917852129807436,-2.32943047547439
981.28,121.596131785679,6460.18712197797,0.917852125889229,-2.3550680858113
981.3,121.596131266658,6460.18706682859,0.917852121971465,-2.38066028427292
981.32,121.596130747695,6460.18701168546,0.917852118054145,-2.40621148532429
981.34,121.596130228791,6460.18695654859,0.91785211413727,-2.43172647845329
981.36,121.596129709947,6460.18690141798,0.917852110220839,-2.45721041290932
981.38,121.596129191161,6460.18684629364,0.917852106304854,-2.48266878173401
981.4,121.596128672434,6460.18679117558,0.917852102389315,-2.50810740512347
981.42,121.596128153767,6460.18673606381,0.917852098474223,-2.53353241314616
981.44,121.596127635158,6460.18668095833,0.917852094559577,-2.55895022785017
981.46,121.596127116609,6460.18662585914,0.917852090645379,-2.58436754479629
981.48,121.59612659812,6460.18657076627,0.917852086731629,-2.60979131405126
981.5,121.596126079689,6460.18651567972,0.917852082818328,-2.63522872067385
981.52,121.596125561319,6460.18646059948,0.917852078905476,-2.66068716473377
981.54,121.596125043007,6460.18640552558,0.917852074993074,-2.68617424089962
981.56,121.596124524756,6460.18635045801,0.917852071081122,-2.71169771763096
981.58,121.596124006564,6460.1862953968,0.917852067169621,-2.7372655160203
981.6,121.596123488432,6460.18624034193,0.917852063258571,-2.76288568831345
981.62,121.59612297036,6460.18618529343,0.917852059347973,-2.78856639615948
981.64,121.596122452348,6460.18613025129,0.917852055437827,-2.8143158886217
981.66,121.596121934396,6460.18607521554,0.917852051528135,-2.84014247999157
981.68,121.596121416504,6460.18602018616,0.917852047618895,-2.86605452745304
981.7,121.596120898672,6460.18596516317,0.91785204371011,-2.89206040862611
981.72,121.5961203809,6460.18591014659,0.91785203980178,-2.91816849903898
981.74,121.596119863188,6460.1858551364,0.917852035893904,-2.94438714957123
981.76,121.596119345537,6460.18580013264,0.917852031986483,-2.97072466389781
981.78,121.596118827947,6460.18574513529,0.91785202807952,-2.99718927598848
981.8,121.596118310416,6460.18569014437,0.917852024173012,-3.02378912769252
981.82,121.596117792947,6460.18563515989,0.917852020266962,-3.05053224645289
981.84,121.596117275538,6460.18558018185,0.91785201636137,-3.0774265231904
981.86,121.59611675819,6460.18552521026,0.917852012456235,-3.10447969039644
981.88,121.596116240902,6460.18547024513,0.91785200855156,-3.13169930047032
981.9,121.596115723675,6460.18541528647,0.917852004647344,-3.1590927043457
981.92,121.59611520651,6460.18536033428,0.917852000743588,-3.18666703043681
981.94,121.596114689405,6460.18530538857,0.917851996840292,-3.21442916394503
981.96,121.596114172361,6460.18525044934,0.917851992937457,-3.24238572656336
981.98,121.596113655379,6460.18519551662,0.917851989035083,-3.27054305660984
982,121.596113138457,6460.18514059039,0.917851985133171,-3.29890718962596
982.02,121.596112621597,6460.18508567068,0.917851981231722,-3.32748383947773
982.04,121.596112104799,6460.18503075748,0.917851977330736,-3.35627837998382
982.06,121.596111588061,6460.18497585081,0.917851973430213,-3.38529582710729
982.08,121.596111071385,6460.18492095068,0.917851969530155,-3.41454082174151
982.1,121.596110554771,6460.18486605708,0.917851965630561,-3.44401761311537
982.12,121.596110038218,6460.18481117003,0.917851961731432,-3.47373004284818
982.14,121.596109521727,6460.18475628953,0.917851957832769,-3.50368152968259
982.16,121.596109005298,6460.1847014156,0.917851953934572,-3.53387505491414
982.18,121.596108488931,6460.18464654824,0.917851950036842,-3.56431314854698
982.2,121.596107972625,6460.18459168745,0.917851946139578,-3.59499787619748
982.22,121.596107456382,6460.18453683325,0.917851942242783,-3.62593082676241
982.24,121.5961069402,6460.18448198565,0.917851938346456,-3.65711310087594
982.26,121.596106424081,6460.18442714464,0.917851934450597,-3.68854530017132
982.28,121.596105908023,6460.18437231023,0.917851930555209,-3.72022751736171
982.3,121.596105392028,6460.18431748245,0.917851926660289,-3.75215932715683
982.32,121.596104876096,6460.18426266128,0.917851922765841,-3.78433977803111
982.34,121.596104360226,6460.18420784674,0.917851918871863,-3.81676738484744
982.36,121.596103844418,6460.18415303884,0.917851914978356,-3.84944012235517
982.38,121.596103328672,6460.18409823759,0.917851911085322,-3.88235541956538
982.4,121.59610281299,6460.18404344298,0.91785190719276,-3.91551015500936
982.42,121.59610229737,6460.18398865503,0.917851903300671,-3.94890065289027
982.44,121.596101781812,6460.18393387376,0.917851899409056,-3.98252268012573
982.46,121.596101266318,6460.18387909915,0.917851895517915,-4.0163714442885
982.48,121.596100750886,6460.18382433122,0.917851891627248,-4.05044159243928
982.5,121.596100235517,6460.18376956998,0.917851887737056,-4.08472721085737
982.52,121.596099720212,6460.18371481544,0.91785188384734,-4.11922182565711
982.54,121.596099204969,6460.18366006759,0.9178518799581,-4.15391840429629
982.56,121.59609868979,6460.18360532646,0.917851876069337,-4.18880935795882
982.58,121.596098174673,6460.18355059205,0.91785187218105,-4.22388654481304
982.6,121.59609765962,6460.18349586436,0.917851868293242,-4.25914127413079
982.62,121.596097144631,6460.1834411434,0.917851864405912,-4.29456431125853
982.64,121.596096629705,6460.18338642918,0.91785186051906,-4.33014588342768
982.66,121.596096114842,6460.18333172171,0.917851856632688,-4.36587568638921
982.68,121.596095600043,6460.18327702099,0.917851852746795,-4.40174289185997
982.7,121.596095085307,6460.18322232703,0.917851848861383,-4.43773615576096
982.72,121.596094570635,6460.18316763984,0.917851844976451,-4.47384362723066
982.74,121.596094056027,6460.18311295942,0.917851841092001,-4.51005295839691
982.76,121.596093541483,6460.18305828579,0.917851837208033,-4.54635131487963
982.78,121.596093027003,6460.18300361895,0.917851833324547,-4.58272538701191
982.8,121.596092512586,6460.18294895891,0.917851829441544,-4.61916140174767
982.82,121.596091998234,6460.18289430567,0.917851825559024,-4.65564513524204
982.84,121.596091483946,6460.18283965924,0.917851821676988,-4.69216192606384
982.86,121.596090969722,6460.18278501964,0.917851817795437,-4.7286966890332
982.88,121.596090455562,6460.18273038685,0.91785181391437,-4.76523392964221
982.9,121.596089941466,6460.18267576091,0.917851810033789,-4.80175775903732
982.92,121.596089427435,6460.1826211418,0.917851806153694,-4.83825190953325
982.94,121.596088913469,6460.18256652954,0.917851802274086,-4.87469975063086
982.96,121.596088399566,6460.18251192414,0.917851798394964,-4.9110843055036
982.98,121.596087885729,6460.1824573256,0.91785179451633,-4.94738826792945
983,121.596087371956,6460.18240273393,0.917851790638184,-4.98359401962976
983.02,121.596086858248,6460.18234814913,0.917851786760526,-5.01968364798681
983.04,121.596086344604,6460.18229357122,0.917851782883357,-5.055638964107
983.06,121.596085831026,6460.18223900021,0.917851779006678,-5.09144152119696
983.08,121.596085317512,6460.18218443609,0.91785177513049,-5.12707263321924
983.1,121.596084804063,6460.18212987887,0.917851771254791,-5.16251339379387
983.12,121.59608429068,6460.18207532857,0.917851767379584,-5.19774469531456
983.14,121.596083777361,6460.18202078519,0.917851763504868,-5.23274724824322
983.16,121.596083264108,6460.18196624874,0.917851759630645,-5.26750160054933
983.18,121.59608275092,6460.18191171922,0.917851755756914,-5.30198815726514
983.2,121.596082237797,6460.18185719664,0.917851751883676,-5.3361872001164
983.22,121.59608172474,6460.18180268101,0.917851748010931,-5.37007890719878
983.24,121.596081211748,6460.18174817234,0.917851744138681,-5.40364337267008
983.26,121.596080698822,6460.18169367063,0.917851740266926,-5.43686062641845
983.28,121.596080185961,6460.18163917589,0.917851736395665,-5.46971065368098
983.3,121.596079673166,6460.18158468813,0.9178517325249,-5.50217341457645
983.32,121.596079160437,6460.18153020735,0.917851728654632,-5.5342288635206
983.34,121.596078647773,6460.18147573357,0.91785172478486,-5.5658569684981
983.36,121.596078135176,6460.18142126677,0.917851720915584,-5.59703773015394
983.38,121.596077622644,6460.18136680699,0.917851717046807,-5.62775120068051
983.4,121.596077110178,6460.18131235422,0.917851713178528,-5.65797750246633
983.42,121.596076597779,6460.18125790847,0.917851709310748,-5.68769684648279
983.44,121.596076085445,6460.18120346975,0.917851705443467,-5.71688955038021
983.46,121.596075573178,6460.18114903806,0.917851701576685,-5.74553605626258
983.48,121.596075060977,6460.18109461341,0.917851697710404,-5.77361694812436
983.5,121.596074548842,6460.18104019581,0.917851693844623,-5.80111296891582
983.52,121.596074036773,6460.18098578527,0.917851689979344,-5.82800503721863
983.54,121.596073524772,6460.18093138178,0.917851686114566,-5.85427426350677
983.56,121.596073012836,6460.18087698537,0.91785168225029,-5.87990196597578
983.58,121.596072500967,6460.18082259603,0.917851678386517,-5.90486968591249
983.6,121.596071989165,6460.18076821378,0.917851674523247,-5.92915920259352
983.62,121.59607147743,6460.18071383861,0.917851670660481,-5.95275254769224
983.64,121.596070965761,6460.18065947054,0.917851666798219,-5.97563201917555
983.66,121.596070454159,6460.18060510958,0.917851662936462,-5.99778019467788
983.68,121.596069942625,6460.18055075573,0.917851659075209,-6.01917994433891
983.7,121.596069431157,6460.180496409,0.917851655214463,-6.03981444308802
983.72,121.596068919756,6460.18044206939,0.917851651354222,-6.05966718236987
983.74,121.596068408422,6460.18038773692,0.917851647494489,-6.07872198129678
983.76,121.596067897156,6460.18033341158,0.917851643635262,-6.0969629972215
983.78,121.596067385957,6460.18027909339,0.917851639776543,-6.11437473572197
983.8,121.596066874825,6460.18022478235,0.917851635918333,-6.13094205999317
983.82,121.59606636376,6460.18017047848,0.917851632060631,-6.14665019964015
983.84,121.596065852763,6460.18011618177,0.917851628203438,-6.16148475886979
983.86,121.596065341834,6460.18006189223,0.917851624346754,-6.17543172408226
983.88,121.596064830972,6460.18000760988,0.917851620490581,-6.18847747085469
983.9,121.596064320177,6460.17995333471,0.917851616634918,-6.20060877032704
983.92,121.596063809451,6460.17989906674,0.917851612779767,-6.21181279498378
983.94,121.596063298792,6460.17984480597,0.917851608925127,-6.22207712384328
983.96,121.596062788201,6460.17979055241,0.917851605070999,-6.23138974705193
983.98,121.596062277678,6460.17973630606,0.917851601217383,-6.23973906989689
984,121.596061767223,6460.17968206694,0.917851597364281,-6.24711391623723
984.02,121.596061256835,6460.17962783504,0.917851593511692,-6.25350353136981
984.04,121.596060746516,6460.17957361038,0.917851589659617,-6.25889758433552
984.06,121.596060236266,6460.17951939296,0.917851585808057,-6.2632861696757
984.08,121.596059726083,6460.1794651828,0.917851581957012,-6.26665980865739
984.1,121.596059215969,6460.17941097989,0.917851578106482,-6.2690094499732
984.12,121.596058705923,6460.17935678424,0.917851574256468,-6.2703264699371
984.14,121.596058195945,6460.17930259586,0.917851570406971,-6.27060267218831
984.16,121.596057686036,6460.17924841477,0.91785156655799,-6.26983028691738
984.18,121.596057176195,6460.17919424095,0.917851562709528,-6.2680019696415
984.2,121.596056666424,6460.17914007442,0.917851558861582,-6.26511079953451
984.22,121.59605615672,6460.1790859152,0.917851555014156,-6.26115027734389
984.24,121.596055647086,6460.17903176327,0.917851551167248,-6.2561143229037
984.26,121.59605513752,6460.17897761866,0.917851547320859,-6.24999727227403
984.28,121.596054628023,6460.17892348137,0.91785154347499,-6.24279387452142
984.3,121.596054118595,6460.1788693514,0.917851539629642,-6.23449928816644
984.32,121.596053609236,6460.17881522876,0.917851535784814,-6.22510907732244
984.34,121.596053099947,6460.17876111346,0.917851531940508,-6.21461920754246
984.36,121.596052590726,6460.1787070055,0.917851528096724,-6.20302604140842
984.38,121.596052081574,6460.17865290489,0.917851524253461,-6.19032633387699
984.4,121.596051572492,6460.17859881165,0.917851520410722,-6.17651722741356
984.42,121.596051063479,6460.17854472577,0.917851516568505,-6.16159624693685
984.44,121.596050554535,6460.17849064725,0.917851512726812,-6.14556129459989
984.46,121.596050045661,6460.17843657612,0.917851508885644,-6.12841064443255
984.48,121.596049536857,6460.17838251238,0.917851505045,-6.11014293687214
984.5,121.596049028121,6460.17832845603,0.917851501204881,-6.09075717320621
984.52,121.596048519456,6460.17827440707,0.917851497365288,-6.07025270995418
984.54,121.59604801086,6460.17822036552,0.91785149352622,-6.04862925321521
984.56,121.596047502334,6460.17816633138,0.91785148968768,-6.02588685300293
984.58,121.596046993878,6460.17811230466,0.917851485849666,-6.00202589759692
984.6,121.596046485491,6460.17805828536,0.917851482012179,-5.97704710793454
984.62,121.596045977175,6460.1780042735,0.917851478175221,-5.95095153206552
984.64,121.596045468929,6460.17795026908,0.917851474338791,-5.92374053969737
984.66,121.596044960752,6460.1778962721,0.91785147050289,-5.89541581685185
984.68,121.596044452646,6460.17784228257,0.917851466667518,-5.865979360659
984.7,121.59604394461,6460.1777883005,0.917851462832676,-5.83543347430849
984.72,121.596043436644,6460.17773432589,0.917851458998364,-5.80378076218182
984.74,121.596042928749,6460.17768035875,0.917851455164583,-5.77102412518748
984.76,121.596042420924,6460.1776263991,0.917851451331334,-5.73716675631929
984.78,121.596041913169,6460.17757244693,0.917851447498615,-5.70221213645506
984.8,121.596041405485,6460.17751850224,0.917851443666429,-5.66616403042035
984.82,121.596040897871,6460.17746456506,0.917851439834776,-5.62902648332991
984.84,121.596040390328,6460.17741063538,0.917851436003656,-5.59080381722773
984.86,121.596039882856,6460.17735671321,0.917851432173069,-5.55150062803992
984.88,121.596039375454,6460.17730279856,0.917851428343016,-5.51112178285529
984.9,121.596038868124,6460.17724889143,0.917851424513498,-5.46967241755173
984.92,121.596038360864,6460.17719499183,0.917851420684515,-5.42715793477507
984.94,121.596037853675,6460.17714109977,0.917851416856066,-5.3835840022884
984.96,121.596037346557,6460.17708721525,0.917851413028154,-5.33895655169848
984.98,121.59603683951,6460.17703333829,0.917851409200778,-5.29328177757148
985,121.596036332534,6460.17697946888,0.91785140537394,-5.24656613694426
985.02,121.596035825629,6460.17692560703,0.917851401547638,-5.19881634923727
985.04,121.596035318796,6460.17687175274,0.917851397721873,-5.15003939658206
985.06,121.596034812034,6460.17681790604,0.917851393896647,-5.10024252455699
985.08,121.596034305343,6460.17676406692,0.91785139007196,-5.04943324334098
985.1,121.596033798724,6460.17671023538,0.917851386247812,-4.99761932928931
985.12,121.596033292176,6460.17665641144,0.917851382424203,-4.94480882692129
985.14,121.5960327857,6460.1766025951,0.917851378601134,-4.89101005133324
985.16,121.596032279295,6460.17654878637,0.917851374778605,-4.83623159102311
985.18,121.596031772962,6460.17649498525,0.917851370956617,-4.78048231112642
985.2,121.5960312667,6460.17644119175,0.917851367135171,-4.72377135706192
985.22,121.596030760511,6460.17638740588,0.917851363314266,-4.66610815857522
985.24,121.596030254393,6460.17633362764,0.917851359493904,-4.60750243417655
985.26,121.596029748347,6460.17627985705,0.917851355674084,-4.54796419595985
985.28,121.596029242373,6460.17622609409,0.917851351854808,-4.48750375479731
985.3,121.596028736471,6460.17617233879,0.917851348036075,-4.42613172589355
985.32,121.596028230641,6460.17611859115,0.917851344217886,-4.36385903468701
985.34,121.596027724884,6460.17606485117,0.917851340400242,-4.30069692308722
985.36,121.596027219198,6460.17601111887,0.917851336583142,-4.23665695602647
985.38,121.596026713585,6460.17595739423,0.917851332766588,-4.17175102831438
985.4,121.596026208044,6460.17590367729,0.91785132895058,-4.1059913717748
985.42,121.596025702575,6460.17584996803,0.917851325135117,-4.0393905626449
985.44,121.596025197179,6460.17579626647,0.917851321320202,-3.97196152921756
985.46,121.596024691855,6460.17574257261,0.917851317505834,-3.90371755970584
985.48,121.596024186604,6460.17568888646,0.917851313692013,-3.83467231030222
985.5,121.596023681426,6460.17563520803,0.917851309878741,-3.76483981341656
985.52,121.59602317632,6460.17558153732,0.917851306066017,-3.69423448606072
985.54,121.596022671287,6460.17552787433,0.917851302253841,-3.62287113836017
985.56,121.596022166326,6460.17547421908,0.917851298442215,-3.55076498215949
985.58,121.596021661439,6460.17542057156,0.917851294631139,-3.47793163970194
985.6,121.596021156624,6460.1753669318,0.917851290820614,-3.4043871523491
985.62,121.596020651882,6460.17531329978,0.917851287010639,-3.33014798931338
985.64,121.596020147214,6460.17525967553,0.917851283201215,-3.25523105637525
985.66,121.596019642618,6460.17520605904,0.917851279392342,-3.17965370455156
985.68,121.596019138096,6460.17515245031,0.917851275584022,-3.10343373869195
985.7,121.596018633646,6460.17509884937,0.917851271776254,-3.02658942595872
985.72,121.59601812927,6460.1750452562,0.917851267969039,-2.94913950417526
985.74,121.596017624968,6460.17499167083,0.917851264162377,-2.87110318999453
985.76,121.596017120738,6460.17493809325,0.917851260356269,-2.79250018686776
985.78,121.596016616582,6460.17488452347,0.917851256550715,-2.71335069277615
985.8,121.5960161125,6460.1748309615,0.917851252745716,-2.63367540768978
985.82,121.596015608491,6460.17477740735,0.917851248941271,-2.55349554072796
985.84,121.596015104555,6460.17472386101,0.917851245137383,-2.47283281698356
985.86,121.596014600694,6460.1746703225,0.91785124133405,-2.39170948397531
985.88,121.596014096906,6460.17461679182,0.917851237531273,-2.31014831770675
985.9,121.596013593191,6460.17456326897,0.917851233729053,-2.22817262828677
985.92,121.596013089551,6460.17450975397,0.917851229927391,-2.145806265088
985.94,121.596012585984,6460.17445624682,0.917851226126286,-2.06307362140783
985.96,121.596012082491,6460.17440274753,0.917851222325738,-1.97999963860282
985.98,121.596011579073,6460.17434925609,0.91785121852575,-1.89660980965942
986,121.596011075728,6460.17429577253,0.91785121472632,-1.8129301821827
986.02,121.596010572458,6460.17424229683,0.91785121092745,-1.72898736075897
986.04,121.596010069261,6460.17418882902,0.917851207129139,-1.64480850867648
986.06,121.596009566139,6460.17413536909,0.917851203331389,-1.56042134896455
986.08,121.596009063091,6460.17408191706,0.917851199534199,-1.4758541647338
986.1,121.596008560118,6460.17402847292,0.91785119573757,-1.39113579878362
986.12,121.596008057218,6460.17397503668,0.917851191941503,-1.30629565245177
986.14,121.596007554393,6460.17392160835,0.917851188145997,-1.22136368368827
986.16,121.596007051643,6460.17386818794,0.917851184351054,-1.13637040432278
986.18,121.596006548967,6460.17381477545,0.917851180556673,-1.05134687650404
986.2,121.596006046366,6460.17376137089,0.917851176762855,-0.96632470829685
986.22,121.59600554384,6460.17370797425,0.917851172969601,-0.881336048406356
986.24,121.596005041388,6460.17365458556,0.917851169176911,-0.796413580018317
986.26,121.596004539011,6460.17360120481,0.917851165384785,-0.711590513739195
986.28,121.596004036709,6460.17354783202,0.917851161593224,-0.626900579612371
986.3,121.596003534481,6460.17349446717,0.917851157802228,-0.542378018204107
986.32,121.596003032329,6460.17344111029,0.917851154011798,-0.458057570742652
986.34,121.596002530251,6460.17338776138,0.917851150221933,-0.373974468301125
986.36,121.596002028249,6460.17333442043,0.917851146432635,-0.290164420008374
986.38,121.596001526322,6460.17328108747,0.917851142643904,-0.206663600291713
986.4,121.59600102447,6460.1732277625,0.91785113885574,-0.123508635132501
986.42,121.596000518973,6460.17317405031,0.917851135040069,-0.0407365877366158
986.44,121.595999958976,6460.17311454704,0.917851130813004,0.0416150524527308
986.46,121.595999251712,6460.17303939578,0.917851125474318,0.123508386813
986.48,121.595998294686,6460.1729377057,0.917851118250336,0.204905128641278
986.5,121.595996982757,6460.17279830495,0.917851108347417,0.285766622645132
986.52,121.595995211417,6460.17261008878,0.917851094976689,0.366053865031323
986.54,121.595992878798,6460.17236223327,0.91785107736923,0.44572752445029
